Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-11 10:55:00-05:00,4612.72998046875,4613.7001953125,4610.58984375,4610.58984375,4610.58984375,1283376018
2023-12-11 11:00:00-05:00,4610.5498046875,4612.7099609375,4610.0400390625,4611.81982421875,4611.81982421875,47304900
2023-12-11 11:05:00-05:00,4611.83984375,4611.85009765625,4607.2099609375,4607.3798828125,4607.3798828125,56843406
2023-12-11 11:10:00-05:00,4607.33984375,4608.009765625,4603.68994140625,4603.81005859375,4603.81005859375,42724320
2023-12-11 11:15:00-05:00,4603.81005859375,4605.77001953125,4603.56982421875,4605.3701171875,4605.3701171875,45847006
2023-12-11 11:20:00-05:00,4605.4599609375,4606.52978515625,4602.77978515625,4605.7099609375,4605.7099609375,42646230
2023-12-11 11:25:00-05:00,4605.68994140625,4607.9599609375,4605.64013671875,4606.7998046875,4606.7998046875,38860124
2023-12-11 11:30:00-05:00,4606.9501953125,4607.77001953125,4601.4501953125,4602.7900390625,4602.7900390625,47893318
2023-12-11 11:35:00-05:00,4602.7900390625,4607.0400390625,4601.81982421875,4605.919921875,4605.919921875,41303996
2023-12-11 11:40:00-05:00,4605.93017578125,4606.52978515625,4603.41015625,4604.8701171875,4604.8701171875,38797602
2023-12-11 11:45:00-05:00,4604.7900390625,4605.35009765625,4604.14990234375,4605.08984375,4605.08984375,36036550
2023-12-11 11:50:00-05:00,4605.0400390625,4607.1201171875,4604.75,4606.66015625,4606.66015625,35857692
2023-12-11 11:55:00-05:00,4606.64990234375,4607.68017578125,4605.6298828125,4607.2001953125,4607.2001953125,42723188
2023-12-11 12:00:00-05:00,4607.27978515625,4608.5,4605.16015625,4608.25,4608.25,40468186
2023-12-11 12:05:00-05:00,4608.2900390625,4610.0400390625,4608.25,4609.009765625,4609.009765625,39603122
2023-12-11 12:10:00-05:00,4609.009765625,4609.4501953125,4608.35009765625,4608.39990234375,4608.39990234375,34978898
2023-12-11 12:15:00-05:00,4608.35986328125,4608.35986328125,4606.43017578125,4607.56982421875,4607.56982421875,32898498
2023-12-11 12:20:00-05:00,4607.7001953125,4609.2998046875,4607.43017578125,4609.0,4609.0,31464538
2023-12-11 12:25:00-05:00,4609.0,4609.18017578125,4607.22998046875,4608.9599609375,4608.9599609375,33793750
2023-12-11 12:30:00-05:00,4608.91015625,4609.2900390625,4608.14990234375,4608.93017578125,4608.93017578125,33666808
2023-12-11 12:35:00-05:00,4608.97021484375,4610.72998046875,4608.85009765625,4610.72998046875,4610.72998046875,29818570
2023-12-11 12:40:00-05:00,4610.7099609375,4611.10986328125,4609.7998046875,4610.2998046875,4610.2998046875,32260534
2023-12-11 12:45:00-05:00,4610.27001953125,4611.35009765625,4610.14990234375,4611.330078125,4611.330078125,31946486
2023-12-11 12:50:00-05:00,4611.31005859375,4612.0,4610.64990234375,4611.77001953125,4611.77001953125,31434858
2023-12-11 12:55:00-05:00,4611.81005859375,4612.47021484375,4611.47998046875,4612.0498046875,4612.0498046875,30107612
2023-12-11 13:00:00-05:00,4612.10009765625,4615.16015625,4609.39990234375,4615.1298828125,4615.1298828125,36030660
2023-12-11 13:05:00-05:00,4615.16015625,4615.35009765625,4613.60009765625,4614.2998046875,4614.2998046875,31657580
2023-12-11 13:10:00-05:00,4614.3798828125,4614.3798828125,4613.22998046875,4613.22998046875,4613.22998046875,28395460
2023-12-11 13:15:00-05:00,4613.27001953125,4616.22021484375,4613.240234375,4616.02978515625,4616.02978515625,29287444
2023-12-11 13:20:00-05:00,4616.06005859375,4618.10986328125,4616.06005859375,4617.669921875,4617.669921875,31074484
2023-12-11 13:25:00-05:00,4617.66015625,4617.7001953125,4616.64990234375,4617.0,4617.0,30144490
2023-12-11 13:30:00-05:00,4616.97998046875,4617.77978515625,4616.77001953125,4617.39990234375,4617.39990234375,31305828
2023-12-11 13:35:00-05:00,4617.39990234375,4617.66015625,4616.580078125,4617.4599609375,4617.4599609375,30554660
2023-12-11 13:40:00-05:00,4617.43994140625,4618.43017578125,4617.14990234375,4617.93994140625,4617.93994140625,32330060
2023-12-11 13:45:00-05:00,4617.91015625,4618.7900390625,4617.06005859375,4618.7001953125,4618.7001953125,31555168
2023-12-11 13:50:00-05:00,4618.7998046875,4620.16015625,4618.740234375,4619.06005859375,4619.06005859375,34075986
2023-12-11 13:55:00-05:00,4619.06982421875,4619.509765625,4617.9501953125,4618.58984375,4618.58984375,30319228
2023-12-11 14:00:00-05:00,4618.58984375,4619.2998046875,4618.22021484375,4618.31982421875,4618.31982421875,34248128
2023-12-11 14:05:00-05:00,4618.27978515625,4619.43017578125,4617.85009765625,4619.43017578125,4619.43017578125,32547452
2023-12-11 14:10:00-05:00,4619.43994140625,4620.72998046875,4619.25,4619.81982421875,4619.81982421875,31948710
2023-12-11 14:15:00-05:00,4619.7900390625,4619.7900390625,4617.009765625,4617.02978515625,4617.02978515625,33776268
2023-12-11 14:20:00-05:00,4617.009765625,4618.43994140625,4617.009765625,4617.89990234375,4617.89990234375,33645820
2023-12-11 14:25:00-05:00,4618.02001953125,4619.7998046875,4617.97021484375,4619.7099609375,4619.7099609375,31305628
2023-12-11 14:30:00-05:00,4619.7001953125,4620.509765625,4618.75,4619.56005859375,4619.56005859375,36392280
2023-12-11 14:35:00-05:00,4619.490234375,4619.6201171875,4617.2001953125,4618.10986328125,4618.10986328125,33942368
2023-12-11 14:40:00-05:00,4618.14990234375,4618.77001953125,4616.9599609375,4617.31982421875,4617.31982421875,37471150
2023-12-11 14:45:00-05:00,4617.35009765625,4618.6201171875,4617.02978515625,4618.6201171875,4618.6201171875,33420248
2023-12-11 14:50:00-05:00,4618.7001953125,4619.0,4617.5498046875,4618.02001953125,4618.02001953125,35852944
2023-12-11 14:55:00-05:00,4617.990234375,4618.1201171875,4616.8798828125,4617.740234375,4617.740234375,39220882
2023-12-11 15:00:00-05:00,4617.83984375,4617.97021484375,4615.81005859375,4616.7900390625,4616.7900390625,42713070
2023-12-11 15:05:00-05:00,4616.77978515625,4619.52978515625,4616.77978515625,4619.009765625,4619.009765625,40844466
2023-12-11 15:10:00-05:00,4618.97021484375,4619.02001953125,4616.740234375,4618.6298828125,4618.6298828125,43451470
2023-12-11 15:15:00-05:00,4618.60986328125,4620.39013671875,4618.60986328125,4619.47998046875,4619.47998046875,42324890
2023-12-11 15:20:00-05:00,4619.47021484375,4619.9501953125,4617.58984375,4619.9501953125,4619.9501953125,42847962
2023-12-11 15:25:00-05:00,4619.9599609375,4620.0,4616.72021484375,4617.1201171875,4617.1201171875,52188852
2023-12-11 15:30:00-05:00,4617.14013671875,4617.9599609375,4616.56982421875,4616.58984375,4616.58984375,54664866
2023-12-11 15:35:00-05:00,4616.6201171875,4619.7001953125,4616.52001953125,4619.7001953125,4619.7001953125,50986006
2023-12-11 15:40:00-05:00,4619.7099609375,4620.83984375,4618.8798828125,4619.14013671875,4619.14013671875,59808486
2023-12-11 15:45:00-05:00,4619.08984375,4620.06982421875,4618.490234375,4619.080078125,4619.080078125,83028986
2023-12-11 15:50:00-05:00,4619.06005859375,4620.93017578125,4618.080078125,4620.08984375,4620.08984375,139423908
2023-12-11 15:55:00-05:00,4620.169921875,4623.7099609375,4620.009765625,4622.89013671875,4622.89013671875,225521746
2023-12-12 09:30:00-05:00,4618.2998046875,4618.43017578125,4610.31982421875,4611.169921875,4611.169921875,145513203
2023-12-12 09:35:00-05:00,4611.10009765625,4611.7099609375,4608.490234375,4608.580078125,4608.580078125,83093316
2023-12-12 09:40:00-05:00,4608.47021484375,4611.02001953125,4608.08984375,4609.2001953125,4609.2001953125,72767474
2023-12-12 09:45:00-05:00,4609.14013671875,4615.330078125,4608.81005859375,4614.89990234375,4614.89990234375,73874386
2023-12-12 09:50:00-05:00,4614.85009765625,4616.72998046875,4613.85986328125,4614.18994140625,4614.18994140625,65596296
2023-12-12 09:55:00-05:00,4614.47021484375,4617.39013671875,4614.47021484375,4617.2998046875,4617.2998046875,61790094
2023-12-12 10:00:00-05:00,4617.06982421875,4619.7001953125,4615.43017578125,4619.490234375,4619.490234375,66042218
2023-12-12 10:05:00-05:00,4619.5,4622.9501953125,4619.22021484375,4622.72021484375,4622.72021484375,59417040
2023-12-12 10:10:00-05:00,4622.6298828125,4622.7998046875,4619.35986328125,4620.72998046875,4620.72998046875,57315438
2023-12-12 10:15:00-05:00,4620.81005859375,4624.0498046875,4620.60009765625,4623.43994140625,4623.43994140625,57708540
2023-12-12 10:20:00-05:00,4623.4501953125,4625.02978515625,4622.47021484375,4624.16015625,4624.16015625,49189076
2023-12-12 10:25:00-05:00,4624.22021484375,4625.2900390625,4622.14990234375,4622.66015625,4622.66015625,47845452
2023-12-12 10:30:00-05:00,4622.6201171875,4624.27001953125,4621.509765625,4623.169921875,4623.169921875,49761170
2023-12-12 10:35:00-05:00,4623.16015625,4625.72021484375,4622.759765625,4625.0400390625,4625.0400390625,48186098
2023-12-12 10:40:00-05:00,4625.02978515625,4626.31982421875,4623.89013671875,4624.89013671875,4624.89013671875,55114862
2023-12-12 10:45:00-05:00,4624.89013671875,4627.10986328125,4624.56005859375,4625.14990234375,4625.14990234375,48895498
2023-12-12 10:50:00-05:00,4625.2099609375,4625.830078125,4624.240234375,4625.56005859375,4625.56005859375,49829890
2023-12-12 10:55:00-05:00,4625.60009765625,4628.740234375,4625.52001953125,4628.6201171875,4628.6201171875,46546098
2023-12-12 11:00:00-05:00,4628.5498046875,4629.509765625,4628.27978515625,4629.16015625,4629.16015625,0
2023-12-12 11:05:00-05:00,4630.02978515625,4630.47998046875,4627.33984375,4627.5400390625,4627.5400390625,1282837410
2023-12-12 11:10:00-05:00,4627.56982421875,4627.93017578125,4626.5,4627.64990234375,4627.64990234375,41153268
2023-12-12 11:15:00-05:00,4627.64013671875,4627.64013671875,4626.1201171875,4626.39013671875,4626.39013671875,44213268
2023-12-12 11:20:00-05:00,4626.419921875,4629.68994140625,4626.33984375,4629.47021484375,4629.47021484375,43079106
2023-12-12 11:25:00-05:00,4629.5400390625,4629.5400390625,4626.509765625,4627.18017578125,4627.18017578125,46792572
2023-12-12 11:30:00-05:00,4627.14990234375,4629.08984375,4626.56005859375,4627.81005859375,4627.81005859375,41733792
2023-12-12 11:35:00-05:00,4627.81982421875,4629.10986328125,4627.490234375,4628.14013671875,4628.14013671875,37277584
2023-12-12 11:40:00-05:00,4628.0498046875,4629.02001953125,4627.22998046875,4627.58984375,4627.58984375,36493532
2023-12-12 11:45:00-05:00,4627.52978515625,4629.22021484375,4627.4599609375,4629.22021484375,4629.22021484375,37418322
2023-12-12 11:50:00-05:00,4629.43017578125,4629.97021484375,4628.1298828125,4628.77001953125,4628.77001953125,35258288
2023-12-12 11:55:00-05:00,4628.830078125,4629.02978515625,4626.77978515625,4627.77978515625,4627.77978515625,42323610
2023-12-12 12:00:00-05:00,4627.85986328125,4628.64990234375,4627.08984375,4627.64990234375,4627.64990234375,38667090
2023-12-12 12:05:00-05:00,4627.64013671875,4627.8798828125,4625.31982421875,4625.60986328125,4625.60986328125,35926524
2023-12-12 12:10:00-05:00,4625.60986328125,4627.8798828125,4624.64990234375,4627.8798828125,4627.8798828125,36684136
2023-12-12 12:15:00-05:00,4627.9599609375,4629.18994140625,4627.83984375,4628.75,4628.75,32414506
2023-12-12 12:20:00-05:00,4628.68017578125,4630.43994140625,4628.60986328125,4630.22021484375,4630.22021484375,32597566
2023-12-12 12:25:00-05:00,4630.2001953125,4630.7900390625,4629.10986328125,4630.18994140625,4630.18994140625,33862004
2023-12-12 12:30:00-05:00,4630.22021484375,4632.93994140625,4630.22021484375,4632.14990234375,4632.14990234375,30759744
2023-12-12 12:35:00-05:00,4632.0498046875,4632.35986328125,4630.7099609375,4630.97021484375,4630.97021484375,33445240
2023-12-12 12:40:00-05:00,4630.93017578125,4631.5,4630.47998046875,4630.60986328125,4630.60986328125,29139184
2023-12-12 12:45:00-05:00,4630.58984375,4631.35986328125,4628.35986328125,4628.35986328125,4628.35986328125,31719128
2023-12-12 12:50:00-05:00,4628.33984375,4628.7998046875,4627.27978515625,4627.64013671875,4627.64013671875,30228252
2023-12-12 12:55:00-05:00,4627.64990234375,4628.72998046875,4627.2998046875,4628.4599609375,4628.4599609375,29180322
2023-12-12 13:00:00-05:00,4628.39990234375,4632.33984375,4627.330078125,4632.27001953125,4632.27001953125,42785976
2023-12-12 13:05:00-05:00,4632.18994140625,4632.490234375,4630.0498046875,4631.58984375,4631.58984375,33670570
2023-12-12 13:10:00-05:00,4631.60986328125,4631.9501953125,4630.009765625,4630.60009765625,4630.60009765625,34255760
2023-12-12 13:15:00-05:00,4630.580078125,4632.169921875,4630.52001953125,4630.97998046875,4630.97998046875,30292112
2023-12-12 13:20:00-05:00,4630.919921875,4630.9599609375,4629.08984375,4629.91015625,4629.91015625,31062100
2023-12-12 13:25:00-05:00,4629.919921875,4631.1298828125,4629.77001953125,4630.7900390625,4630.7900390625,28687166
2023-12-12 13:30:00-05:00,4630.81982421875,4632.5,4630.18994140625,4631.4599609375,4631.4599609375,33653162
2023-12-12 13:35:00-05:00,4631.490234375,4632.02001953125,4631.0,4631.83984375,4631.83984375,30346814
2023-12-12 13:40:00-05:00,4631.83984375,4632.27001953125,4631.06005859375,4632.02978515625,4632.02978515625,32383864
2023-12-12 13:45:00-05:00,4632.0,4633.7900390625,4631.990234375,4633.60009765625,4633.60009765625,36714622
2023-12-12 13:50:00-05:00,4633.56005859375,4634.58984375,4633.3798828125,4634.02978515625,4634.02978515625,31447228
2023-12-12 13:55:00-05:00,4634.0,4634.52978515625,4633.10009765625,4634.080078125,4634.080078125,30822992
2023-12-12 14:00:00-05:00,4634.06005859375,4634.1201171875,4632.81005859375,4633.419921875,4633.419921875,32453890
2023-12-12 14:05:00-05:00,4633.3701171875,4634.2099609375,4633.0400390625,4633.56982421875,4633.56982421875,30210418
2023-12-12 14:10:00-05:00,4633.56982421875,4633.6201171875,4632.419921875,4633.080078125,4633.080078125,29894906
2023-12-12 14:15:00-05:00,4633.06982421875,4634.35009765625,4632.7001953125,4633.7900390625,4633.7900390625,36758340
2023-12-12 14:20:00-05:00,4633.81982421875,4634.669921875,4633.759765625,4634.490234375,4634.490234375,32933896
2023-12-12 14:25:00-05:00,4634.5498046875,4634.72021484375,4634.14013671875,4634.35986328125,4634.35986328125,32922640
2023-12-12 14:30:00-05:00,4634.3701171875,4635.66015625,4634.3701171875,4635.47998046875,4635.47998046875,38165090
2023-12-12 14:35:00-05:00,4635.4501953125,4635.97998046875,4635.259765625,4635.52001953125,4635.52001953125,32482262
2023-12-12 14:40:00-05:00,4635.52001953125,4636.169921875,4635.31982421875,4635.77978515625,4635.77978515625,37616214
2023-12-12 14:45:00-05:00,4635.77978515625,4637.27001953125,4635.490234375,4636.39990234375,4636.39990234375,33876516
2023-12-12 14:50:00-05:00,4636.39990234375,4637.3798828125,4636.35986328125,4636.7900390625,4636.7900390625,38044568
2023-12-12 14:55:00-05:00,4636.7900390625,4638.0,4636.72998046875,4637.64990234375,4637.64990234375,37130462
2023-12-12 15:00:00-05:00,4637.66015625,4640.31005859375,4637.08984375,4640.22021484375,4640.22021484375,44013226
2023-12-12 15:05:00-05:00,4640.22998046875,4642.60986328125,4640.16015625,4642.2001953125,4642.2001953125,44444376
2023-12-12 15:10:00-05:00,4642.18994140625,4642.330078125,4640.419921875,4641.7001953125,4641.7001953125,43977142
2023-12-12 15:15:00-05:00,4641.72998046875,4643.02001953125,4641.27978515625,4641.47998046875,4641.47998046875,46814654
2023-12-12 15:20:00-05:00,4641.43994140625,4643.10986328125,4641.33984375,4642.5,4642.5,48821464
2023-12-12 15:25:00-05:00,4642.52978515625,4643.22021484375,4641.9599609375,4642.91015625,4642.91015625,47396906
2023-12-12 15:30:00-05:00,4642.89990234375,4643.41015625,4641.56982421875,4641.56982421875,4641.56982421875,58330078
2023-12-12 15:35:00-05:00,4641.58984375,4641.58984375,4639.47998046875,4639.8701171875,4639.8701171875,56507590
2023-12-12 15:40:00-05:00,4639.85009765625,4640.58984375,4638.830078125,4640.14013671875,4640.14013671875,66583338
2023-12-12 15:45:00-05:00,4640.08984375,4640.81005859375,4639.66015625,4640.27001953125,4640.27001953125,84738398
2023-12-12 15:50:00-05:00,4640.27978515625,4641.4501953125,4639.06005859375,4639.4599609375,4639.4599609375,143984066
2023-12-12 15:55:00-05:00,4639.5498046875,4643.58984375,4639.5498046875,4643.58984375,4643.58984375,227898738
2023-12-13 09:30:00-05:00,4646.2001953125,4650.8701171875,4644.35986328125,4650.8701171875,4650.8701171875,160936660
2023-12-13 09:35:00-05:00,4650.75,4650.759765625,4648.60986328125,4648.68994140625,4648.68994140625,86650912
2023-12-13 09:40:00-05:00,4648.7900390625,4649.89013671875,4646.509765625,4646.7998046875,4646.7998046875,78909084
2023-12-13 09:45:00-05:00,4646.85009765625,4647.5400390625,4645.759765625,4647.10009765625,4647.10009765625,72623926
2023-12-13 09:50:00-05:00,4647.18994140625,4647.18994140625,4645.68994140625,4646.64990234375,4646.64990234375,62875340
2023-12-13 09:55:00-05:00,4646.60009765625,4647.3701171875,4645.68017578125,4646.97021484375,4646.97021484375,61621032
2023-12-13 10:00:00-05:00,4646.990234375,4647.06982421875,4645.52978515625,4646.3798828125,4646.3798828125,65990822
2023-12-13 10:05:00-05:00,4646.43994140625,4647.7900390625,4645.25,4647.7900390625,4647.7900390625,62069492
2023-12-13 10:10:00-05:00,4647.72998046875,4649.41015625,4647.72998046875,4648.47021484375,4648.47021484375,57840170
2023-12-13 10:15:00-05:00,4648.5,4650.8701171875,4648.31982421875,4650.85986328125,4650.85986328125,56523004
2023-12-13 10:20:00-05:00,4650.830078125,4651.02001953125,4649.2001953125,4650.830078125,4650.830078125,49739638
2023-12-13 10:25:00-05:00,4650.81982421875,4650.97021484375,4649.27001953125,4650.3798828125,4650.3798828125,52250510
2023-12-13 10:30:00-05:00,4650.27001953125,4651.85009765625,4649.27001953125,4649.7900390625,4649.7900390625,53143534
2023-12-13 10:35:00-05:00,4649.72021484375,4652.60009765625,4649.6298828125,4652.02978515625,4652.02978515625,43304442
2023-12-13 10:40:00-05:00,4651.93994140625,4653.08984375,4651.35986328125,4652.97998046875,4652.97998046875,50330530
2023-12-13 10:45:00-05:00,4652.9501953125,4654.919921875,4652.759765625,4654.68017578125,4654.68017578125,47078292
2023-12-13 10:50:00-05:00,4654.72021484375,4654.740234375,4653.080078125,4653.27001953125,4653.27001953125,51120342
2023-12-13 10:55:00-05:00,4653.259765625,4654.4501953125,4652.68994140625,4653.2099609375,4653.2099609375,50315806
2023-12-13 11:00:00-05:00,4653.2099609375,4654.56982421875,4653.2099609375,4653.9599609375,4653.9599609375,44139946
2023-12-13 11:05:00-05:00,4653.9501953125,4653.97998046875,4651.91015625,4652.240234375,4652.240234375,45851458
2023-12-13 11:10:00-05:00,4652.27978515625,4652.47998046875,4650.990234375,4652.06005859375,4652.06005859375,47766210
2023-12-13 11:15:00-05:00,4652.0400390625,4653.2099609375,4652.0400390625,4652.240234375,4652.240234375,46725418
2023-12-13 11:20:00-05:00,4652.240234375,4653.419921875,4651.240234375,4651.27001953125,4651.27001953125,46665990
2023-12-13 11:25:00-05:00,4651.35986328125,4651.72998046875,4650.25,4650.72021484375,4650.72021484375,47197436
2023-12-13 11:30:00-05:00,4650.77001953125,4652.259765625,4650.47021484375,4650.990234375,4650.990234375,45271272
2023-12-13 11:35:00-05:00,4651.02001953125,4652.169921875,4649.77001953125,4650.1201171875,4650.1201171875,40727828
2023-12-13 11:40:00-05:00,4650.1201171875,4650.97998046875,4649.7001953125,4650.2900390625,4650.2900390625,36362956
2023-12-13 11:45:00-05:00,4650.18994140625,4650.919921875,4649.3701171875,4650.0498046875,4650.0498046875,36710204
2023-12-13 11:50:00-05:00,4650.0498046875,4650.47021484375,4648.72998046875,4650.259765625,4650.259765625,37905304
2023-12-13 11:55:00-05:00,4650.22998046875,4650.25,4648.22998046875,4648.41015625,4648.41015625,31725564
2023-12-13 12:00:00-05:00,4648.39990234375,4648.9599609375,4646.580078125,4647.240234375,4647.240234375,39480748
2023-12-13 12:05:00-05:00,4647.240234375,4647.68994140625,4646.31982421875,4647.47998046875,4647.47998046875,33381512
2023-12-13 12:10:00-05:00,4647.4501953125,4648.91015625,4647.39013671875,4648.52978515625,4648.52978515625,33482152
2023-12-13 12:15:00-05:00,4648.5400390625,4648.77001953125,4647.4599609375,4647.8798828125,4647.8798828125,33280194
2023-12-13 12:20:00-05:00,4647.8798828125,4648.47021484375,4646.97021484375,4647.0498046875,4647.0498046875,29618720
2023-12-13 12:25:00-05:00,4647.02001953125,4648.3701171875,4646.830078125,4647.3701171875,4647.3701171875,32953674
2023-12-13 12:30:00-05:00,4647.3798828125,4647.9501953125,4646.06982421875,4647.47021484375,4647.47021484375,32043536
2023-12-13 12:35:00-05:00,4647.4599609375,4647.47021484375,4645.68994140625,4647.169921875,4647.169921875,29274818
2023-12-13 12:40:00-05:00,4647.18017578125,4647.31982421875,4645.81982421875,4646.39990234375,4646.39990234375,29983450
2023-12-13 12:45:00-05:00,4646.419921875,4647.2099609375,4646.1201171875,4647.16015625,4647.16015625,28394374
2023-12-13 12:50:00-05:00,4647.22998046875,4647.9501953125,4647.18994140625,4647.419921875,4647.419921875,30066624
2023-12-13 12:55:00-05:00,4647.39990234375,4647.58984375,4646.43017578125,4646.91015625,4646.91015625,32809250
2023-12-13 13:00:00-05:00,4646.91015625,4646.93017578125,4644.56982421875,4644.56982421875,4644.56982421875,27702422
2023-12-13 13:05:00-05:00,4644.5498046875,4645.08984375,4643.830078125,4644.2099609375,4644.2099609375,29032336
2023-12-13 13:10:00-05:00,4644.169921875,4645.10009765625,4643.43017578125,4644.60986328125,4644.60986328125,28670378
2023-12-13 13:15:00-05:00,4644.6298828125,4645.1298828125,4643.31005859375,4643.7001953125,4643.7001953125,29082436
2023-12-13 13:20:00-05:00,4643.72998046875,4644.52001953125,4643.33984375,4644.31005859375,4644.31005859375,27060154
2023-12-13 13:25:00-05:00,4644.2998046875,4645.0498046875,4643.259765625,4643.56982421875,4643.56982421875,31205280
2023-12-13 13:30:00-05:00,4643.5498046875,4644.47021484375,4643.22998046875,4644.1298828125,4644.1298828125,32330864
2023-12-13 13:35:00-05:00,4644.240234375,4644.7998046875,4643.81005859375,4644.64990234375,4644.64990234375,29417658
2023-12-13 13:40:00-05:00,4644.64990234375,4645.22998046875,4643.8701171875,4644.52978515625,4644.52978515625,31724824
2023-12-13 13:45:00-05:00,4644.56005859375,4645.72021484375,4644.56005859375,4645.43994140625,4645.43994140625,32543022
2023-12-13 13:50:00-05:00,4645.41015625,4647.419921875,4645.06005859375,4647.240234375,4647.240234375,33241336
2023-12-13 13:55:00-05:00,4647.2099609375,4648.509765625,4646.10986328125,4646.16015625,4646.16015625,32727014
2023-12-13 14:00:00-05:00,4646.169921875,4668.330078125,4646.169921875,4668.240234375,4668.240234375,95562988
2023-12-13 14:05:00-05:00,4668.509765625,4672.93017578125,4667.81005859375,4672.93017578125,4672.93017578125,65566810
2023-12-13 14:10:00-05:00,4672.81982421875,4673.4599609375,4671.080078125,4673.25,4673.25,72358584
2023-12-13 14:15:00-05:00,4673.16015625,4675.259765625,4673.02001953125,4675.259765625,4675.259765625,55357366
2023-12-13 14:20:00-05:00,4675.25,4680.1201171875,4674.830078125,4677.9599609375,4677.9599609375,62082982
2023-12-13 14:25:00-05:00,4677.91015625,4678.0400390625,4674.89990234375,4676.72021484375,4676.72021484375,53866622
2023-12-13 14:30:00-05:00,4676.6298828125,4681.81982421875,4672.93994140625,4681.759765625,4681.759765625,61515520
2023-12-13 14:35:00-05:00,4682.0,4689.52978515625,4681.7001953125,4689.52978515625,4689.52978515625,67884342
2023-12-13 14:40:00-05:00,4689.64990234375,4695.68994140625,4689.509765625,4694.5498046875,4694.5498046875,88481126
2023-12-13 14:45:00-05:00,4694.47998046875,4696.5400390625,4692.2099609375,4694.77978515625,4694.77978515625,85912810
2023-12-13 14:50:00-05:00,4694.68017578125,4698.39013671875,4693.06982421875,4698.14013671875,4698.14013671875,74684724
2023-12-13 14:55:00-05:00,4697.9599609375,4702.72998046875,4697.85986328125,4700.2900390625,4700.2900390625,91861432
2023-12-13 15:00:00-05:00,4700.31005859375,4709.009765625,4698.25,4708.81005859375,4708.81005859375,92929178
2023-12-13 15:05:00-05:00,4708.89013671875,4709.68994140625,4702.89990234375,4704.009765625,4704.009765625,91316054
2023-12-13 15:10:00-05:00,4704.2099609375,4704.259765625,4697.919921875,4697.9501953125,4697.9501953125,87660480
2023-12-13 15:15:00-05:00,4697.4599609375,4699.25,4694.75,4694.89013671875,4694.89013671875,89718128
2023-12-13 15:20:00-05:00,4694.8701171875,4695.990234375,4685.68017578125,4685.68017578125,4685.68017578125,83176464
2023-12-13 15:25:00-05:00,4685.75,4691.22021484375,4683.43994140625,4690.60009765625,4690.60009765625,90853308
2023-12-13 15:30:00-05:00,4690.7001953125,4691.97998046875,4687.14990234375,4691.3798828125,4691.3798828125,89959568
2023-12-13 15:35:00-05:00,4691.39990234375,4700.2099609375,4691.330078125,4700.2099609375,4700.2099609375,95361138
2023-12-13 15:40:00-05:00,4700.43017578125,4701.06982421875,4699.02978515625,4700.25,4700.25,98294908
2023-12-13 15:45:00-05:00,4700.27978515625,4700.60009765625,4698.0,4699.35009765625,4699.35009765625,120611590
2023-12-13 15:50:00-05:00,4699.31005859375,4701.18017578125,4693.9501953125,4699.2900390625,4699.2900390625,180224288
2023-12-13 15:55:00-05:00,4699.27978515625,4706.3701171875,4699.27978515625,4706.35009765625,4706.35009765625,244213060
2023-12-14 09:30:00-05:00,4721.0400390625,4736.35986328125,4721.0400390625,4733.830078125,4733.830078125,264157422
